	Name	Price	Provider	Review	Rating	Link	Wifi	Breakfast	Parking	Restaurant
752	Hotel Rosemary Homes	NPR 2,790	Booking.com	10 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13156820-Reviews-Hotel_Rosemary_Homes-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
753	Pokhara Batika	NPR 5,995	Booking.com	54 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12300336-Reviews-Pokhara_Batika-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
754	Hotel City Park	NPR 2,228	Booking.com	28 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12110148-Reviews-Hotel_City_Park-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
755	Hotel ABC	NPR 1,515	Booking.com	28 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1418940-Reviews-Hotel_ABC-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
756	Hotel Golden Holiday	NPR 1,545	Expedia	27 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d5921803-Reviews-Hotel_Golden_Holiday-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
757	Bougainvillea Hotel	NPR 1,882	Expedia	61 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d2506890-Reviews-Bougainvillea_Hotel-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
758	Hotel Sakura	NPR 1,782	Expedia	63 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d2662485-Reviews-Hotel_Sakura-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
759	Super View Lodge and Restaurant	NPR 1,764	Booking.com	52 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d866539-Reviews-Super_View_Lodge_and_Restaurant-Pokhara_Gandaki_Zone_Western_Region.html	true	true	false	false
760	Kumari Lodge	NPR 970	Booking.com	11 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7851628-Reviews-Kumari_Lodge-Pokhara_Gandaki_Zone_Western_Region.html	true	true	false	false
761	Giri Guest House	NPR 1,937	Expedia	21 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1480671-Reviews-Giri_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
762	Hotel Rudrakshya	NPR 1,853	Expedia	20 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7933697-Reviews-Hotel_Rudrakshya-Pokhara_Gandaki_Zone_Western_Region.html	false	false	true	false
763	Billabong Garden	NPR 1,794	Expedia	10 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d6428365-Reviews-Billabong_Garden-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
764	Mystique Highland Resort	NPR 1,587	Expedia	24 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d5496508-Reviews-Mystique_Highland_Resort-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
765	Hotel Deep Oasis	NPR 1,285	Expedia	11 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d5218492-Reviews-Hotel_Deep_Oasis-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
766	Hotel Kantipur Pokhara	NPR 5,348	Booking.com	128 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1212135-Reviews-Hotel_Kantipur_Pokhara-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
767	Hotel Milarepa	NPR 2,207	Booking.com	31 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d6161329-Reviews-Hotel_Milarepa-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	true
768	Bodhi Suites Boutique Hotel and Spa.	NPR 7,226	Expedia	4 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d14166713-Reviews-Bodhi_Suites_Boutique_Hotel_and_Spa-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
769	Hotel Moonlight Resort	NPR 6,122	Expedia	28 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d457100-Reviews-Hotel_Moonlight_Resort-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	true
770	Hello Inn Guest House & Apartment	NPR 1,644	Expedia	9 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7933851-Reviews-Hello_Inn_Guest_House_Apartment-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
771	Hotel Seven Lake Paradise	NPR 10,110	Booking.com	6 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d9996193-Reviews-Hotel_Seven_Lake_Paradise-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	true
772	Hostel Pokhara Backpacker	NPR 1,961	Booking.com	8 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12852935-Reviews-Hostel_Pokhara_Backpacker-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
773	Rock Garden Resort	NPR 3,387	Booking.com	3 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12671871-Reviews-Rock_Garden_Resort-Pokhara_Gandaki_Zone_Western_Region.html	false	false	true	true
774	Hotel Meera	NPR 3,565	Expedia	103 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1025254-Reviews-Hotel_Meera-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
775	View Top Lodge and Restaurant	NPR 2,242	Booking.com	13 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d2488166-Reviews-View_Top_Lodge_and_Restaurant-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
776	Hotel Mandala	NPR 1,597	Booking.com	30 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1758127-Reviews-Hotel_Mandala-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
777	Hotel Gurkha Haven	NPR 2,626	Expedia	9 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1224431-Reviews-Hotel_Gurkha_Haven-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
778	Dhalagiri View Hotel	NPR 2,379	Expedia	13 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d3748343-Reviews-Dhalagiri_View_Hotel-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	true
779	Gantavya Resort	NPR 2,213	Agoda.com	9 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12300655-Reviews-Gantavya_Resort-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
780	Fairmount Hotel	NPR 1,766	Expedia	37 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d653970-Reviews-Fairmount_Hotel-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
781	Hotel Plaza Annapurna	NPR 1,783	Booking.com	6 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12373521-Reviews-Hotel_Plaza_Annapurna-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
782	Hotel Lake House	NPR 1,191	Booking.com	12 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d3244194-Reviews-Hotel_Lake_House-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	false
783	Hotel Yeti	NPR 1,676	Expedia	57 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d3750366-Reviews-Hotel_Yeti-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	true
784	Hotel Snow Leopard	NPR 1,455	Booking.com	22 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d5944157-Reviews-Hotel_Snow_Leopard-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	true
785	Madani Nepali Chulo	NPR 1,495	Booking.com	3 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13368870-Reviews-Madani_Nepali_Chulo-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
786	Hotel Tibet Home	NPR 1,499	Booking.com	16 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d3312932-Reviews-Hotel_Tibet_Home-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	true
787	Hotel Sunroute & Restaurant	NPR 1,195	Booking.com	24 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d6363063-Reviews-Hotel_Sunroute_Restaurant-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
788	Sign Inn Hotel	NPR 1,337	Booking.com	4 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13437523-Reviews-Sign_Inn_Hotel-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
789	Hotel Celebration	NPR 1,337	Booking.com	13 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13071888-Reviews-Hotel_Celebration-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
790	Hotel Gautam Garden	NPR 1,070	Booking.com	5 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d10438857-Reviews-Hotel_Gautam_Garden-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
791	Hotel Royal Image	NPR 1,164	Expedia	8 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7593034-Reviews-Hotel_Royal_Image-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
792	Hotel Nightingale	NPR 1,285	Booking.com	8 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d6201033-Reviews-Hotel_Nightingale-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	true
793	Norgay Montes Hotel	NPR 891	Booking.com	4 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12172284-Reviews-Norgay_Montes_Hotel-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
794	Holy Lodge	NPR 1,059	Expedia	27 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d4749295-Reviews-Holy_Lodge-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	true
795	OYO 11455 August Lake Resort	NPR 1,099	Booking.com	34 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d8657132-Reviews-OYO_11455_August_Lake_Resort-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
796	Hotel Atrium	NPR 1,058	Expedia	12 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7934745-Reviews-Hotel_Atrium-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
797	Tourist Hostel	NPR 1,149	Agoda.com	4 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12189799-Reviews-Tourist_Hostel-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
798	Dhampus Resort	NPR 2,192	Expedia	6 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d3210920-Reviews-Dhampus_Resort-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	true
799	Infinity Resort	NPR 3,610	Booking.com	4 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12259142-Reviews-Infinity_Resort-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
800	Fire on the Mountain	NPR 1,746	Booking.com	7 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d9776804-Reviews-Fire_on_the_Mountain-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
801	Millennium Guesthouse	NPR 1,135	Booking.com	2 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d10049300-Reviews-Millennium_Guesthouse-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
802	Pokhara Palace Hotel	NPR 1,236	Booking.com	52 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d621417-Reviews-Pokhara_Palace_Hotel-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
803	Hotel Donosti	NPR 1,324	Expedia	3 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7322056-Reviews-Hotel_Donosti-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
804	Hotel Bed Rock	NPR 1,940	Booking.com	17 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d3210936-Reviews-Hotel_Bed_Rock-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
805	Hongyuan Hotel	NPR 1,552	Booking.com	2 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d9808901-Reviews-Hongyuan_Hotel-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
806	Hotel Santana	NPR 909	Booking.com	11 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7218378-Reviews-Hotel_Santana-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
807	Hotel Green Hill View	NPR 535	Booking.com	1 review	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d14002987-Reviews-Hotel_Green_Hill_View-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
808	Hotel Candle Inn	NPR 1,975	Booking.com	3 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d2372313-Reviews-Hotel_Candle_Inn-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
809	Hotel Arhant Inn	NPR 2,251	Booking.com	1 review	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13768307-Reviews-Hotel_Arhant_Inn-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
810	Hotel Lakeside Pvt. Ltd.	NPR 2,207	Booking.com	3 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13833575-Reviews-Hotel_Lakeside_Pvt_Ltd-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
811	Tushita Nepal	NPR 9,085	Expedia	13 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d8040941-Reviews-Tushita_Nepal-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
812	Hotel Granate Rouge	NPR 2,852	Booking.com	5 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12982968-Reviews-Hotel_Granate_Rouge-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
813	Little Windows	NPR 891	Booking.com	1 review	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13915285-Reviews-Little_Windows-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
814	Up in the Wind Hostel (Yuanxiang CYTS)	NPR 446	Booking.com	1 review	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13456506-Reviews-Up_in_the_Wind_Hostel_Yuanxiang_CYTS-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
815	Bickey's Home	NPR 593	Booking.com	1 review	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12918130-Reviews-Bickey_s_Home-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
816	Om Hotel	NPR 499	Booking.com	2 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13350532-Reviews-Om_Hotel-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
817	Travellers Home	NPR 997	Booking.com	2 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13448500-Reviews-Travellers_Home-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
818	Sherpa Resort	NPR 1,739	Expedia	19 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1789669-Reviews-Sherpa_Resort-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	true
819	Goldenbirds Homestay	NPR 1,961	Booking.com	1 review	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13006179-Reviews-Goldenbirds_Homestay-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
820	Hotel Bhadrakali Pokhara Inn	NPR 891	Booking.com	1 review	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13498788-Reviews-Hotel_Bhadrakali_Pokhara_Inn-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
821	Hostel Phat Kath Pokhara	NPR 446	Booking.com	2 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13350630-Reviews-Hostel_Phat_Kath_Pokhara-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
822	Hotel Alpine Villa	NPR 1,070	Booking.com	1 review	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13273576-Reviews-Hotel_Alpine_Villa-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
823	Hotel Noble Inn	NPR 1,783	Booking.com	1 review	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13971131-Reviews-Hotel_Noble_Inn-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
824	Hotel Lake Paradise	NPR 4,278	Booking.com	1 review	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d14131317-Reviews-Hotel_Lake_Paradise-Pokhara_Gandaki_Zone_Western_Region.html	false	false	true	false
825	Hotel The Beehive	NPR 2,568	Expedia	2 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d11961273-Reviews-Hotel_The_Beehive-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
826	Blue Heaven Guest House	NPR 1,277	Expedia	3 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d10169370-Reviews-Blue_Heaven_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
827	Hotel Rockland	NPR 1,059	Expedia	22 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d3562046-Reviews-Hotel_Rockland-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
828	Hotel Sleepwell	NPR 1,242	Booking.com	1 review	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13226763-Reviews-Hotel_Sleepwell-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
829	Ram Home Stay	NPR 582	Booking.com	1 review	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d9731232-Reviews-Ram_Home_Stay-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
830	Hotel Seven Lake Paradise	NPR 10,110	Booking.com	6 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d9996193-Reviews-Hotel_Seven_Lake_Paradise-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	true
831	Lakefront Guest House	NPR 1,471	Booking.com	4 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d11922115-Reviews-Lakefront_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
832	Gautama Guest House	NPR 2,741	Booking.com	1 review	3 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7071748-Reviews-Gautama_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
833	Hotel Delight Inn	NPR 1,783	Booking.com	1 review	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7683282-Reviews-Hotel_Delight_Inn-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
834	Greenhills Guest And Resturant	NPR 802	Booking.com	1 review	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13074690-Reviews-Greenhills_Guest_And_Resturant-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
835	Hotel Middle Lake	NPR 1,070	Booking.com	3 reviews	3 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d6586151-Reviews-Hotel_Middle_Lake-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
836	Grand Hotel Begnas	NPR 1,337	Booking.com	6 reviews	3 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d2693337-Reviews-Grand_Hotel_Begnas-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
837	Hotel Mount Kailash	NPR 8,969	Booking.com	3 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d11869002-Reviews-Hotel_Mount_Kailash-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
838	Hotel Lake Tower	NPR 1,285	Expedia	4 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d8816213-Reviews-Hotel_Lake_Tower-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
839	Hotel Green Land	NPR 1,430	Expedia	8 reviews	3 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d4266295-Reviews-Hotel_Green_Land-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
840	Hotel Paradise Inn Pokhara	NPR 4,282	Expedia	7 reviews	3 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7772872-Reviews-Hotel_Paradise_Inn_Pokhara-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
841	Hotel Highland Comfort	NPR 1,317	Expedia	8 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d3319847-Reviews-Hotel_Highland_Comfort-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
842	OYO 11496 Hotel Baidam	NPR 1,519	Expedia	1 review	3 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d14062055-Reviews-OYO_11496_Hotel_Baidam-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
843	Hotel Ranss Apartment	NPR 1,623	Agoda.com	1 review	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d11926343-Reviews-Hotel_Ranss_Apartment-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
844	Hotel Vajra Inn	NPR 1,783	Booking.com	5 reviews	3 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d3177214-Reviews-Hotel_Vajra_Inn-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
